x,y
-170.40459130174088,587.4118658072923
705.6278443106239,637.0763366697654
139.90227177043676,345.1260239781102
-11.28649089822352,287.56745728781243
-728.5267433953928,120.14942865292142
-888.7379465431717,-891.8116939372562
819.4947054328325,-745.0490754092567
271.638743093489,237.19031522789624
-582.2139767870342,464.715331183492
11.58759093204526,80.19510324407702
672.7953276679384,-528.4968727438351
-305.2179569964446,914.4042789834314
449.23634935711357,805.4509924743634
230.81114837581094,636.2308648382589
-725.6411138621139,-644.8205291230361
192.71906585571696,704.4485060613656
-450.11902315567977,-999.7806858164131
88.21839457312217,-63.55555551014925
218.86347174445496,750.498430369777
-303.5283607419574,608.7989611846049
880.0412086344099,531.2651250522099
-38.341972654797814,595.1679869206876
246.3694308000879,983.8409444047682
-351.7962390884146,43.99886796521787
173.97770261886762,-523.526393780354
297.9311367923267,997.0839012218889
649.9499271566785,-194.6520326284376
76.24428116390868,808.7877864108921
-399.3277280783443,195.53871559955064
312.07343855151316,-111.12151275403323
486.29369057234294,-615.6141351497073
976.3630611426897,-540.5084695985871
475.6313152729624,-847.7191378059141
-800.291832951501,-635.4942528775962
202.3940690979473,240.3945995181141
938.0599202343622,-667.6065605039983
409.8523687683428,-278.1665219107026
-904.7399551286572,803.320522348565
340.0349965888381,-509.4918028650017
-189.59815500100308,809.9552806942972
-641.182539227614,533.0171146707098
-67.39035698770749,531.0425673890181
-785.045021354358,114.3631713393238
303.8670883451721,-286.98747590099913
-901.5365677712566,796.0724409901386
-714.6051959776694,123.55486378253318
-947.4149175015534,561.5029780420846
-143.81225958190896,-100.79080501379894
822.8678181460145,508.51551639762306
-356.87899842456704,931.6278494552673
486.29224883612574,-196.86560213164398
35.099755157446,-597.7328501411866
66.90401600253062,-623.9865686095507
433.15116955782287,-47.81014627676643
-188.60172591890853,-490.7950356862889
450.23562224516445,-808.3852157554614
-112.82391803500389,-695.1649956668293
141.35854970473588,-948.2442183335965
-646.2783198644453,-550.2135198647252
110.09193630357936,70.50083560793041
955.039405752221,218.9405630886256
-731.6156919342762,203.87259579903093
-784.1706027704512,-858.8261960304171
-910.2603381780094,536.1451023872319
375.57894933383454,190.55458456406404
-620.8603703007448,-193.82290949042203
-104.93607906892623,-91.00642475444533
993.2917429639185,229.7653178570779
754.7616694721808,-908.3601340554067
433.3726867894461,-231.05629933782404
200.8257506520781,118.43350933652368
-269.85163930063914,-880.5032635556289
588.4517749869744,-340.8093050903691
829.3651534256053,-586.7882094170154
276.11917960531537,-135.623946646455
314.50849561257064,527.5700327124887
-623.3395083667841,-81.83669063924776
114.5309065120473,-873.7744171306174
-405.58058898953743,-356.33033411982365
970.1387784216229,-432.2080003753616
-796.2811619568411,-545.4218317656838
669.8303419787733,-849.974388326171
-427.96814594251157,-687.4446661303436
-224.36192862497603,913.3411409287801
-486.65551869039564,202.2135960452897
-268.8162373607796,-487.1872332928941
-234.3471007321591,-951.2747659140935
142.24129647817063,788.1624971535286
614.6749217809511,-610.2882804607643
327.91593640454425,-685.7997801931464
-32.48202993431471,211.9494066505281
-279.3214071553663,103.21300114683277
946.0932530478103,747.7569410080064
451.72494822583985,-756.2095774896467
-161.37523958518636,943.8853600405214
78.7472302144738,166.58163592088658
-663.0224770406359,-199.58126847404628
-69.63712762191881,-111.9125937550267
204.6290769290099,-678.4288941286005
-764.617357646076,-665.6943588891455
-68.87142197036451,-373.0430322798013
790.4749419573793,-321.9104881467574
392.8289103152197,381.83094820243014
643.7807642485059,376.47667261465176
357.38157599404303,972.0955870914474
323.50935254545334,705.3834188167928
-868.5065465590786,272.6275762330008
979.9114314684643,365.3251612292563
-324.9180604469291,-253.48422921649387
575.8289223299387,-809.6595912651871
178.9569518591161,-792.6160578474742
408.8009658094411,174.02212670709673
-988.264244386356,-395.7837416661778
671.6852954137278,-841.3152148965062
-126.19560621131143,-402.26484617571725
197.2361906785036,-528.6078205387728
171.64669898344414,-450.6682415403868
167.79920151353122,176.42430906630102
139.62866094615197,-467.2485209120907
969.6565482027559,-578.9819681114434
56.843003080380186,-738.6089180033117
47.33569146374293,-304.62382348732126
-272.11882818674235,-329.98443221169134
308.86413972129276,792.9488558342186
355.29200129812284,-4.993474383492071
-189.59108200941841,-146.0846088511139
-451.6796155953273,-50.98412307807405
-78.22385206021409,-489.6481040675367
-473.44295775369244,490.9443278900751
-580.9441823000461,783.8905032295338
755.3246533925001,-148.13402333373244
861.6015380776512,390.2594732641546
-219.0015757161043,22.150970306437102
-780.859049353489,-728.9373440669025
-13.147249949559068,661.9623960379408
683.9575317372751,-59.11368599005698
788.1996539417412,683.8814890530889
742.3151647085458,-673.6223156274694
-839.113285293344,-765.1834962687998
616.57892945307,611.8012984723389
752.2974881573068,651.2268256225959
387.7268653717763,-512.7884322681607
519.22229877925,-614.0425747421434
423.33656306447665,315.5039227730542
554.046603432083,-980.202255340565
-209.59257121551684,-140.42505257168875
-53.496333978765506,-400.359281364405
390.0286287937188,596.2457548292462
73.4037604069706,717.1273861592397
858.901668788139,-301.5985885929266
977.0302438000192,-630.6807471247862
438.91968997458434,-437.0542091309053
229.72623218789658,-578.7929932185723
687.0760265332935,894.5615673838729
-866.2003315151172,-408.77900957609575
518.3433702427465,927.1142239303904
-343.8712128802224,391.3679717066966
626.0060707592613,732.338924110582
960.3842913733372,-464.54661628248095
466.44544679160686,558.7729632258342
330.7590616251134,-639.1891283800959
-90.0989856011139,687.3244723517198
-535.0481932353772,461.12686291819114
90.23482313316367,899.2019672624119
976.9226938149311,-928.5071091125008
-331.24167346099637,-457.01834377506793
736.2946999261137,-404.63217984060543
407.7110055841622,482.8682370599954
-232.49297574131583,-168.63945694861866
-963.9760681181135,-135.8009347299469
124.96723484137874,-383.083108772645
-628.0120406882141,-408.6939919015771
-242.6479798521657,-951.7841202481341
-495.23767314693015,-829.3860887791369
-730.3689142212597,-291.3518078546482
-288.31419975098765,-74.99610731889356
164.53278846334388,114.57747381306581
-426.7432415904393,-405.21505582320833
886.9610028412069,-107.29040901256928
-21.832253308291115,-97.63730032019669
-491.6142966088297,-936.9471416249704
899.6118542725956,824.1789823634463
395.5159617827469,153.93892067794695
-427.5893508673678,-552.3829414789287
831.6457775197023,619.1651335593504
-971.5491445800803,-911.3418254171435
981.9414578770984,511.6771588906113
-928.3536190376753,83.56935500794611
618.6215486995704,-148.1797458105733
-46.260623243575424,-377.4220136646886
911.1800352541172,661.4042707169758
-967.3792541188777,-624.0356576589613
353.0299162416761,-140.8189980168355
101.37843872865642,-843.3773069189076
-804.9379686966216,-590.6327624448749
-996.9830284762851,-881.2823412206099
-44.84283413291837,-242.93311990547272
-19.411176271269824,541.5860757288399
-666.1154089764276,-879.0663966879881
537.1543337819537,-631.5871267154491
939.3298801918309,-549.1874738786112
-308.8877048874492,-13.754585414123653
-682.0424430178871,-309.16307169213167
-654.0715817402465,-998.0101448252667
-659.2580637497813,690.6182759969558
-288.2197727784097,-373.991217512164
311.3979469095791,766.3043284071043
-75.4104451421282,-579.5321528535588
-601.4991967066619,40.900477657975216
430.39885296392185,-740.6981278023627
-115.12908772584444,887.0372828817485
-978.3067550238347,622.0977775761571
56.255331636469464,211.9848965234412
271.68501513146407,201.72496839175483
-620.6695806558713,52.031202623743866
977.0309821758894,571.5132995177848
-847.2081237422226,111.06444493437198
-937.4392596940532,-390.83504748087466
313.7687011675166,-29.620503248053865
-446.0425930851284,627.2885216368638
-616.2832553747097,476.4037746695683
12.731334472573735,438.9018539944868
629.8555701914438,-259.09632811020583
-655.5830768096073,-61.03071857970917
836.6734858556779,-604.7391443596252
-886.5295384584932,505.1266704806594
-65.1959669280759,-297.72275808781274
-593.2984534552277,-56.88508992261541
427.29280452802254,-587.0741142723243
815.7860992312608,-695.8245714871416
-14.623589654197076,890.0297066617175
578.6642477659348,29.83007250191963
513.8483794801587,997.2548176961725
-769.6196276509819,-822.4016430902876
-516.7859998482769,84.85105105704679
371.8953039035184,-338.9693858616141
491.0004693725523,-41.95545676273957
345.9656590680986,-151.04075767010625
-566.874505133354,-795.8740292472428
47.932738081740126,-781.1740378872449
-760.6599737891124,714.6433769712546
-791.029745425111,-501.35659839788957
401.26880532875794,-680.6820147935466
931.5424068150435,67.93948658997647
27.853901334222428,83.86915528251939
486.6551012045188,-418.0687346456365
388.9212709531805,985.6619082416594
-224.38768136182773,975.591366637281
-317.6311807468304,-558.6268815603765
734.6763301123835,-119.88951225747792
-375.27455693832826,-687.7232207531041
-441.1229447331957,613.573606972562
-926.6063907490425,-187.3340994369887
-232.925260133773,255.35792628606805
-301.4540289638011,-757.2377252855429
-22.267885173800323,354.8290036766423
-204.76572398210408,468.55780946370305
-77.09013158411256,297.748419766554
-294.8046003799303,950.1964355118835
917.2727583176718,510.49229382558406
356.0705024709457,-808.802271663954
944.8183231474711,56.63347701906696
-401.369097598453,660.636517712277
-621.6224400636258,-713.341698459185
392.47232352809374,-632.2749385944426
-189.8520138638553,-196.90149465814886
509.2246172146106,-350.18294222973157
-263.95253325755345,967.349922726334
-153.15548149252845,-871.9129503517198
-593.221068385005,944.0308135300745
-743.6244767976382,742.9972421253369
-125.85817391643081,-325.86578868123286
-106.05564073245671,-160.69596226802457
-515.1174061697261,-977.7612204219055
-32.91464354592199,578.6825886589438
-121.46628842165956,630.4920590915317
-808.6921590361087,-96.37971433371592
-425.370434708404,184.7291858328731
617.7909869287446,104.17080525306005
-630.0776962669543,-563.7669426842202
391.10311425451505,-415.2136604338947
807.2569321190192,-735.2732223164476
812.0119057031166,975.42858505141
-967.8739408878363,-775.2481622603904
-369.0073502215481,-410.9697923022102
-751.6961097378079,756.1578190903563
-585.1217384841264,-522.7527092093711
748.9926959230638,-346.2428275607019
361.985036656969,-730.5627695144918
430.6425263244091,-583.1866923620059
-280.2919927073797,-439.44018791312
526.3247124873928,-529.9970830395359
140.97150620774005,-812.0790564826956
120.53684980234084,-763.9213675104945
561.9752709006611,-393.8486144748225
899.4265797714027,-2.6350533360530335
258.4193462189776,-707.0176054346729
-131.7715473031784,-39.51648408531241
-398.22607412763136,-830.5060337558355
349.60465271720113,-917.9727339968986
-545.8713084781324,916.2242911011035
924.2740180605688,169.70064808716438
901.8903409413913,-405.4507083837367
-979.403163581366,623.4559072419106
402.46982627591706,602.1738336357807
364.7952310538708,511.19993434500566
95.79474975404241,-707.9949340200502
-800.1611337598669,-617.6503058619032
498.17532503965685,-809.4157476753514
-979.9035654960411,466.2895548459521
-414.68866622827875,-412.0719306244624
847.0142347591641,-648.1865011780321
-359.9388778180179,-502.19370910527175
799.4527500055856,-417.99693971859915
168.6652298820295,-132.43026738153912
322.3001239619148,-441.57718897777556
-338.9091680580707,-687.9726915833371
-22.63869615809665,-917.6126597954058
-907.3606328001699,-637.2962727235509
319.85309903527263,706.961061030956
-76.9157798215623,-411.9702996618812
-893.5284011476601,-195.9126868997878
440.0552519285627,-650.3122541218005
-444.96134702508016,799.7660150146239
986.7320804861176,-491.85658209783935
751.6244282078005,-116.18938927406975
156.62382970834165,-775.7437449969277
527.7266286752188,850.1293291447362
261.78657604271075,319.6636551261761
-517.0680799124411,-424.1142604752657
-497.41495188768914,-141.23332031554185
-831.9760033387163,356.1566114070938
-670.2064540042509,-53.46829420495362
291.05329669053435,-605.5398608915623
-203.16298497873686,-173.87180183128396
-47.40442027353015,-231.68841901014162
-748.4549547116537,-368.2504650852967
-819.4374679146616,-671.0181159647123
12.036655506094917,716.2197507028263
-174.458540985784,-302.12306768130156
222.14671178491358,949.5237025932458
-720.0600788442157,984.0693896250536
860.3457917788382,378.2561215571184
629.400794414483,-910.6268494405703
-805.8416335454956,29.723287487787275
-472.4727479028303,175.98869128572937
-273.2170851396729,321.531082739574
377.1075711935655,25.36220108996281
-758.8250365176254,-837.8450130711769
798.3259341864041,823.6644549767439
-354.2303269902802,-912.3646208510629
200.87418743115518,-118.70540430883136
622.4747480712665,-167.57452091265247
-51.46171635174926,-283.1688596719215
174.03851690572355,-167.61750607212434
-380.09932744532284,442.7353216767217
-406.94824080688943,-459.77724590901903
846.6271321922184,-114.2864882282164
-56.08754604336207,807.9562752471841
-850.7246013656493,847.7202840404809
969.876010615752,-719.5843021255337
-444.99387706591835,765.6955619490288
528.9230356065987,-239.42848498731223
834.3915661452247,-194.0364237878283
296.2977716928408,75.33797148505914
449.80657951325406,-447.1633378458424
-985.7402979751625,445.3872982889743
-182.7360684662798,787.1513597780329
-671.5947482773693,-297.8176315358636
456.42656599882366,417.5774097662504
-321.497019179472,90.68593553973756
-692.8573326967448,-374.6957094945076
-56.62595231581008,142.36306741536964
527.9718492036066,-321.2327180615853
39.47411738481969,999.2672501829381
-62.45493805413571,-507.6135345588031
-971.4194016122493,-34.92702934429008
-629.0493710228344,-81.97874948387368
916.5753349848742,133.27975245216726
276.8142637249118,-95.16165617791023
432.0519751512213,-681.5279885817897
-769.4697681534899,314.75687786890285
999.938007843534,98.74795738609805
-80.7232287998088,284.98417691622694
-857.3245588630689,478.28413146896855
-579.3810508100053,610.4816781470649
-624.8798959553719,-185.39228626853082
-160.8753812573549,-746.073754912028
923.723073022684,-724.665227583896
-701.260866856408,779.764526055151
-455.79892568671414,-669.224542916305
20.751129759841092,74.74890727968932
785.0819902502137,-522.8711104483201
23.949474401681982,869.9244197811856
120.56252712028595,-553.9615130327347
-449.4240292738208,267.48028133189086
-907.524210088679,-603.6480114089675
803.403184573081,625.8165090260447
932.2976611205854,-532.8744880633217
467.9091121232045,-345.92356345907444
-46.778484271476486,120.1231403004249
843.1024885628979,-716.9104706868119
929.4910798489393,393.5093097515887
-122.43655459834144,467.27372035689996
730.4094159725526,164.4313397694275
386.271230350608,372.2471215454127
972.6385183335942,-966.2125512597277
-157.54873880379682,-755.3803493853088
-408.00416942681466,490.4395084263015
684.9514058439131,809.4554637324629
-357.6058736815751,-275.3741999722064
-448.68767775686865,39.43131350439694
641.121891573011,751.5580427648067
-752.3967801935563,920.2729341247732
326.33716380238866,-227.45724679937427
-869.6521378963678,-820.1830250001541
646.1613569739563,41.76937198350288
122.19882373051132,895.7460803527672
651.3391093228397,579.3364890528035
220.97890627872334,-669.7721910857541
-342.7491098766802,-224.1622984553362
-356.8719689419062,220.76350096877127
955.3626691396937,-165.10795796652383
705.4441522993873,800.4049115186419
952.3126623791873,919.678186614851
966.8321861711711,-877.640812017253
286.50704774463,-854.7667927793891
-130.39445796279608,-558.2040520603216
-620.5162802565986,-112.34793210460214
-893.2530012462661,-166.98193272766844
-164.01503703051935,-146.3384421109422
638.1123018595586,929.8942422226905
-306.8813044889514,57.92659590629705
655.6060408392107,-606.161864769955
-89.00962554716239,470.46060965872266
-129.8823875952204,730.7020392623876
-201.93141797408055,-25.967654879508245
-119.01804417318135,-454.1676860128929
363.6459890280562,832.5449257074974
-104.08039570565018,-141.65382250404673
65.69122793838051,-99.82296925923004
254.80591182897092,-348.92745432565175
619.9454379199833,-257.7782069137768
474.9192283345435,469.64086629598114
175.39332102718618,-168.25933231714657
208.3603650746977,-363.50482682496477
490.63455463143646,83.88683435067082
-861.129367169055,-449.91340370838384
-398.5958240539276,544.6473379283364
-505.1501570779515,78.32851048210114
935.1127337357061,-571.6935232904268
-923.159420375639,945.4708116944691
253.5103738476355,-516.6222455223585
-720.9396697827708,240.36326665751926
235.28872998768884,-803.7957225203838
-97.07364449989029,-683.0365415738859
-206.68196638122583,439.26039857591945
575.3559353625499,272.3346531053239
160.37374054481757,970.8840458943018
-150.8071676014073,548.397030404944
-648.4104617508743,-873.0635465800143
-292.69014318381915,-71.57557661853241
707.373907941316,-686.0413676886867
-570.7748541917235,392.6192249774556
-330.35584409634635,-514.8967947169679
986.5298627398718,-273.2162851815916
884.7354946522714,788.7966702237989
-60.74547241303094,-750.9894154515571
899.451085984103,934.8593112748194
896.356570582125,-11.185073553334973
-603.2591828349487,-196.60991122499172
577.2553914251071,-91.30833135337241
-730.9043849632519,606.2068594255488
943.5596650887712,-755.0155286859832
533.7540814793069,790.1885280495478
-771.0753712451366,-791.2054860501496
635.2579806712838,-480.6211214617806
-855.1852301140235,-956.5483221934805
23.99412675359281,-98.89940667579128
377.57962278826767,714.4165882480049
-994.947845254192,-280.65165360322396
-989.2803816070157,131.82787502344058
862.3249154833486,838.8274361402055
-114.67188324429321,129.99674444311768
-522.4800795087947,-113.45764567046263
-468.4495879143111,200.76217252708852
-563.5230276763208,-241.5593796824163
-737.7720528381684,-12.760572492837014
597.068630913262,-518.3334358123864
915.6965203881775,-489.28350405630215
585.7964751276706,-840.2037025441875
-426.7015701025074,-400.924445497535
823.2059100513754,-701.4527259623565
-186.88802801715337,-276.91388178773764
693.4664035683409,-32.91528376754479
-793.2593695318784,-942.3884245839473
558.491767218276,-559.6994033037388
-600.9551013475327,316.583610468173
-481.95038478117476,-69.65124554845033
-205.48355374748462,315.99291240424463
196.00622756973917,189.18833546041265
-707.5553805649329,-282.3780878326771
64.57924298970465,-419.80855825570893
686.2391168920037,212.2209231989632
695.7177154245212,-56.03060390266921
697.803198488806,-460.111425335131
-779.8284631600127,487.52275611746586
-366.87871931547386,873.9387972513648
442.83427515420067,-523.4789410313851
-827.3685467825793,689.9309494454499
489.6889172568692,-369.4807923103931
641.977326385891,-253.38657276681056
466.4288532178632,702.5428807813796
-641.6393974624616,271.9699678239574
-365.3397295798204,-258.2337778543184
433.4222562061393,-412.1432016595912
-342.08725422674274,654.8046963042668
-135.54930812805082,-73.2708047719301
662.0663808556099,754.1646481694936
204.83119199878456,-651.2449671491365
-934.0984757425048,-66.88778510031443
-234.2810828392743,-91.77309007338704
-936.7586588751416,149.48299386558483
-63.477215266954545,84.96458570747814
-849.8958463867368,-742.7333393098966
-512.9505387590012,-244.81741335688082
355.50447487333827,901.9043969229965
563.4157952803146,-360.6339149818705
493.89729241075634,755.3380325916701
848.1471833275591,-214.41150647877237
-477.3167410527617,-62.05378695420063
-440.3445217925972,-948.955869922725
-926.2181802760516,899.071608730435
186.71299046158288,-777.5620843484298
-52.083958993939746,573.2271882392758
617.8264326096587,-858.3946074378479
-925.3124217000661,493.4003848349082
-910.9505497875592,-119.71398851286267
-212.13598678498124,667.3465467321462
-978.2468337346533,-408.8645916308569
-868.6857042821679,364.211896510388
139.89665866215364,-442.1002632519311
-387.7481237318308,-968.9462151113313
593.1700475793427,36.94216535414307
-231.25362661547035,253.385994512372
-4.011046048943285,-759.402737591867
144.65210515848617,830.1222722154732
-302.825960011402,-448.1578379784936
962.1608011973078,-855.0064830543445
352.50925464226657,-859.8505229987512
140.42010013943423,-363.7869028038549
-980.9109194449295,-931.2003365082905
372.8037785216736,-722.3497674081352
833.2478983165536,251.07433453972362
-396.94656520016315,-354.37867378495946
-744.5051884883609,656.7153103074797
187.31530406980778,-237.1097289481396
402.8272051017302,-516.0468183857214
223.89994344504362,788.3321501361963
-735.184362047072,284.7809535268932
-999.2643772778475,-173.86052726821435
-843.9205746196378,-866.8331530987094
126.07387155063861,620.7146928910952
708.1375812902997,-314.61246901842173
-865.0845855134351,18.103988548403322
-95.32353114854902,124.22736138544724
-653.7587043760057,944.275329395803
-695.9140495264253,-559.5360279256261
-355.7250366477382,567.9494985281385
272.35694664758284,511.7414280751773
-225.91214515352283,-911.1357211805469
330.3437366872554,362.77859154805424
950.3599195179538,175.67756900434847
651.0447479955624,-663.6950790291296
-304.58782707067303,712.4455058112885
61.896415183914996,-75.05919413071865
232.15803636693022,-678.8745377635947
-902.9886821873494,-18.397240362525622
-80.91544288822422,507.51242784546866
-499.551346247328,-290.19375437523195
562.7073211828686,618.5309537038534
503.7988546267534,-105.73662779340134
-191.95076520297152,-926.7932922330493
-233.36356688506908,-682.5223894169392
835.8156085993423,-154.3546972260026
-603.9431680333449,-114.21431187274698
711.6311005841135,-675.9330427051069
-207.65477683554207,943.7927969925961
911.8444375275765,-512.6747039889663
-39.13095522757067,823.7166102273186
711.346691794954,363.30726478886027
-623.1442031796994,-488.1017210207581
-733.802608924779,-268.0602547387605
-583.9985363903652,-516.3877823763257
718.9179334902606,838.0754791985735
-284.7523390723197,-256.3984752525314
-246.03998053932492,-898.3464208889302
227.77912265281384,-525.248543783608
568.2164560678659,744.1024850829124
-721.2333470145345,326.7786166708661
-377.07825955878786,54.970325898006195
518.4610193013166,-931.5631974442557
986.3469423853933,868.537864392669
988.010183251499,-888.1818673652755
-852.9931918179907,-910.0756261774958
-86.11676614529415,346.22576742654473
814.5794231556438,-576.5044631969316
699.7775784975977,161.1390346810217
893.662792234926,-226.9236466735565
855.1177183269679,-316.56963185570635
-381.07596014295586,-341.6500396822455
835.174209142511,894.4608067804154
972.4549479863858,522.6052024920054
-987.0697447223529,627.6971872147983
624.8783368266611,748.7491496590596
-278.7289413342702,460.5831668103235
-866.5348038218716,797.98309381272
579.3059412637649,-583.3393873152172
66.57451513816136,-666.2756377864985
745.0181630763459,632.8721237694781
-720.0373706556302,583.9236126484745
30.102267406061173,415.87418802724187
889.8491365004038,455.623432328779
543.0973752625698,546.4426863282476
-437.00089114808225,456.270092959817
-859.3723440788592,345.61274985362866
841.602078008176,538.7484575241565
741.0475160412313,632.6830871412833
-435.30861775356925,-350.46202176358054
